ADC_Value,mV_Value
17982,3371.62
17985,3372.19
17991,3373.31
17959,3367.31
17952,3366.00
17953,3366.19
17984,3372.00
17986,3372.37
17990,3373.12
17969,3369.19
17955,3366.56
17968,3369.00
17975,3370.31
17977,3370.69
17978,3370.87
17937,3363.19
17935,3362.81
17958,3367.12
17966,3368.62
17968,3369.00
17969,3369.19
17944,3364.50
17935,3362.81
17942,3364.12
17947,3365.06
17940,3363.75
17921,3360.19
17915,3359.06
17917,3359.44
17927,3361.31
17925,3360.94
17921,3360.19
17896,3355.50
17893,3354.94
17900,3356.25
17904,3357.00
17902,3356.62
17884,3353.25
17871,3350.81
17862,3349.13
17884,3353.25
17882,3352.87
17880,3352.50
17873,3351.19
17853,3347.44
17862,3349.13
17874,3351.37
17872,3351.00
17873,3351.19
17852,3347.25
17840,3345.00
17860,3348.75
17865,3349.69
17868,3350.25
17863,3349.31
17836,3344.25
17842,3345.37
17860,3348.75
17799,3337.31
17780,3333.75
17823,3341.81
17806,3338.62
17830,3343.12
17853,3347.44
17853,3347.44
17850,3346.87
17836,3344.25
17835,3344.06
17845,3345.94
17851,3347.06
17860,3348.75
17838,3344.62
17819,3341.06
17825,3342.19
17836,3344.25
17835,3344.06
17799,3337.31
17799,3337.31
17818,3340.87
17818,3340.87
17818,3340.87
17751,3328.31
17776,3333.00
17792,3336.00
17787,3335.06
17778,3333.37
17803,3338.06
17794,3336.37
17763,3330.56
17788,3335.25
17792,3336.00
17801,3337.69
17799,3337.31
17792,3336.00
17768,3331.50
17770,3331.87
17791,3335.81
17795,3336.56
17786,3334.87
17789,3335.44
17768,3331.50
17776,3333.00
17787,3335.06
17752,3328.50
17785,3334.69
17779,3333.56
17751,3328.31
17757,3329.44
17790,3335.62
17791,3335.81
17761,3330.19
17754,3328.87
17774,3332.62
17775,3332.81
17789,3335.44
17768,3331.50
17771,3332.06
17775,3332.81
17791,3335.81
17767,3331.31
17775,3332.81
17767,3331.31
17773,3332.44
17782,3334.12
17784,3334.50
17794,3336.37
17798,3337.12
17792,3336.00
17762,3330.37
17758,3329.63
17779,3333.56
17782,3334.12
17785,3334.69
17751,3328.31
17752,3328.50
17759,3329.81
17788,3335.25
17782,3334.12
17785,3334.69
17793,3336.19
17768,3331.50
17786,3334.87
17791,3335.81
17792,3336.00
